,nsa_input,our_x13_sa,bls_published_sa,our_seasonal_factor,our_seasonal_pct,bls_seasonal_factor,bls_seasonal_pct,our_minus_bls_level,our_minus_bls_pct
2022-08-31,297.178,296.850730009662,296.535,1.0011024732542424,0.11024732542423976,1.0021683781003927,0.21683781003927205,0.3157300096619906,0.10647310086904227
2022-09-30,298.442,298.177263115594,298.226,1.0008878506752656,0.08878506752656445,1.0007242829263714,0.0724282926371389,-0.04873688440602564,-0.016342265398061606
2022-10-31,299.315,299.360047276964,299.399,0.999849521412848,-0.015047858715200313,0.9997194379406745,-0.028056205932547318,-0.0389527230360045,-0.013010304989669041
2022-11-30,299.6,300.271764672292,300.325,0.997762811055428,-0.22371889445720328,0.9975859485557313,-0.241405144426865,-0.05323532770796646,-0.01772590617097336
2022-12-31,300.113,301.428870568178,301.394,0.995634556949712,-0.4365443050287965,0.9957497494973357,-0.42502505026642545,0.03487056817800749,0.011569761899044018
2023-01-31,301.962,302.643873595067,302.642,0.9977469440006594,-0.22530559993405586,0.997753120849056,-0.22468791509440145,0.0018735950670247803,0.00061907966080188
2023-02-28,304.011,303.952061655611,304.123,1.0001939067103807,0.019390671038066465,0.9996317279521774,-0.036827204782263756,-0.17093834438901467,-0.056206976910333495
2023-03-31,305.476,305.303272112606,305.147,1.0005657583890233,0.056575838902328535,1.0010781688825385,0.10781688825385327,0.15627211260601825,0.05121207569007691
2023-04-30,306.899,306.468762667658,306.534,1.0014038537846306,0.14038537846305932,1.0011907325125435,0.11907325125435353,-0.0652373323420079,-0.02128225004143225
2023-05-31,308.096,307.507212112068,307.652,1.0019147124514187,0.19147124514187208,1.0014431890577666,0.14431890577666362,-0.14478788793201147,-0.047062228729866096
2023-06-30,308.91,308.267999890145,308.322,1.0020826038060513,0.20826038060512975,1.0019070971257322,0.19070971257322267,-0.05400010985499648,-0.017514192907086557
2023-07-31,309.402,309.061622381211,308.96,1.001101326059724,0.11013260597239061,1.0014306059036768,0.14306059036768293,0.10162238121102973,0.032891759843023394
2023-08-31,310.103,309.79291568911,309.58,1.0010009406128615,0.10009406128614895,1.0016893856192262,0.1689385619226158,0.21291568910999104,0.06877566028489213
2023-09-30,310.817,310.551228540545,310.539,1.000855805532324,0.08558055323240055,1.0008952176699224,0.0895217669922399,0.012228540545038413,0.003937843731405266
2023-10-31,311.38,311.476596603648,311.457,0.9996898752435937,-0.031012475640634918,0.9997527748613774,-0.024722513862263096,0.019596603647983102,0.00629191305636656
2023-11-30,311.606,312.390982842938,312.392,0.9974871782924264,-0.2512821707573609,0.9974839304463623,-0.2516069553637701,-0.001017157061994567,-0.0003256027881648471
2023-12-31,311.907,313.324116651521,313.195,0.9954771542431342,-0.452284575686579,0.9958875460974792,-0.4112453902520796,0.1291166515210307,0.04122564265744977
2024-01-31,313.623,314.269942465499,314.319,0.9979414433960064,-0.20585566039935665,0.997785689061113,-0.22143109388870208,-0.04905753450100292,-0.01560756254028739
2024-02-29,315.419,315.349810294611,315.564,1.0002194062058396,0.02194062058396007,0.9995405052540847,-0.045949474591533424,-0.2141897053890034,-0.06787520293474181
2024-03-31,317.088,316.830131196975,316.792,1.000813902396375,0.08139023963749104,1.0009343670294706,0.09343670294705841,0.03813119697502998,0.012036666637738058
2024-04-30,317.978,317.422964736984,317.649,1.0017485668167578,0.1748566816757835,1.0010357344112526,0.10357344112525979,-0.2260352630160014,-0.07115881460857398
